OrderID,CompanyID,OrderType,OrderNo,OrderDate,PartyID,ReferenceNo,ItemID,Qty,Rate,Amount,Status,ExpectedDate,Narration,CreatedAt,UpdatedAt,Version
ORD-1183,COMP-0041,Sales Order,SO-001183,2024-04-27,PTY-0783,REF-001183,ITM-0009_COMP-0041,8,1500,12000,Completed,2024-05-24,Sales Order for Amit Sharma Suppliers,2024-04-27 00:00:00,2024-06-30 08:00:00,1
ORD-1184,COMP-0041,Sales Order,SO-001184,2024-06-27,PTY-0783,REF-001184,ITM-0008_COMP-0041,5,900,4500,Completed,2024-07-25,Sales Order for Amit Sharma Suppliers,2024-06-27 00:00:00,2024-06-30 08:00:00,1
ORD-1185,COMP-0041,Sales Order,SO-001185,2024-05-20,PTY-0773,REF-001185,ITM-0007_COMP-0041,9,10000,90000,Completed,2024-06-17,Sales Order for Rajesh Kumar Suppliers,2024-05-20 00:00:00,2024-06-30 08:00:00,1
ORD-1186,COMP-0041,Sales Order,SO-001186,2024-05-11,PTY-0770,REF-001186,ITM-0002_COMP-0041,6,55000,330000,Completed,2024-05-23,Sales Order for Priya Singh Distributors,2024-05-11 00:00:00,2024-06-30 08:00:00,1
ORD-1187,COMP-0041,Purchase Order,PO-001187,2024-04-27,PTY-0769,REF-001187,ITM-0001_COMP-0041,8,45500,364000,Confirmed,2024-05-14,Purchase Order for Neha Kumar Traders,2024-04-27 00:00:00,2024-06-30 08:00:00,1
ORD-1188,COMP-0041,Sales Order,SO-001188,2024-04-25,PTY-0775,REF-001188,ITM-0005_COMP-0041,5,55000,275000,Completed,2024-05-22,Sales Order for Rajesh Kumar Suppliers,2024-04-25 00:00:00,2024-06-30 08:00:00,1
ORD-1189,COMP-0042,Purchase Order,PO-001189,2024-06-15,PTY-0797,REF-001189,ITM-0006_COMP-0042,10,2450,24500,Confirmed,2024-07-12,Purchase Order for Priya Kumar Traders,2024-06-15 00:00:00,2024-06-30 08:00:00,1
ORD-1190,COMP-0042,Purchase Order,PO-001190,2024-06-21,PTY-0793,REF-001190,ITM-0009_COMP-0042,5,1050,5250,Cancelled,2024-06-28,Purchase Order for Neha Kumar Suppliers,2024-06-21 00:00:00,2024-06-30 08:00:00,1
ORD-1191,COMP-0042,Purchase Order,PO-001191,2024-04-19,PTY-0804,REF-001191,ITM-0002_COMP-0042,6,38500,231000,Completed,2024-05-10,Purchase Order for Priya Singh Suppliers,2024-04-19 00:00:00,2024-06-30 08:00:00,1
ORD-1192,COMP-0042,Purchase Order,PO-001192,2024-04-30,PTY-0806,REF-001192,ITM-0006_COMP-0042,1,2450,2450,Confirmed,2024-05-27,Purchase Order for Rajesh Sharma Distributors,2024-04-30 00:00:00,2024-06-30 08:00:00,1
ORD-1193,COMP-0042,Sales Order,SO-001193,2024-05-12,PTY-0801,REF-001193,ITM-0003_COMP-0042,6,42000,252000,Completed,2024-05-21,Sales Order for Priya Sharma Suppliers,2024-05-12 00:00:00,2024-06-30 08:00:00,1
ORD-1194,COMP-0042,Sales Order,SO-001194,2024-04-16,PTY-0791,REF-001194,ITM-0002_COMP-0042,9,55000,495000,Completed,2024-05-06,Sales Order for Neha Sharma Traders,2024-04-16 00:00:00,2024-06-30 08:00:00,1
ORD-1195,COMP-0042,Purchase Order,PO-001195,2024-04-03,PTY-0801,REF-001195,ITM-0002_COMP-0042,5,38500,192500,Completed,2024-04-18,Purchase Order for Priya Sharma Suppliers,2024-04-03 00:00:00,2024-06-30 08:00:00,1
ORD-1196,COMP-0042,Purchase Order,PO-001196,2024-05-18,PTY-0803,REF-001196,ITM-0002_COMP-0042,10,38500,385000,Completed,2024-06-07,Purchase Order for Priya Sharma Traders,2024-05-18 00:00:00,2024-06-30 08:00:00,1
ORD-1197,COMP-0042,Purchase Order,PO-001197,2024-05-29,PTY-0786,REF-001197,ITM-0002_COMP-0042,6,38500,231000,Completed,2024-06-06,Purchase Order for Amit Gupta Traders,2024-05-29 00:00:00,2024-06-30 08:00:00,1
ORD-1198,COMP-0042,Purchase Order,PO-001198,2024-05-01,PTY-0786,REF-001198,ITM-0002_COMP-0042,1,38500,38500,Confirmed,2024-05-13,Purchase Order for Amit Gupta Traders,2024-05-01 00:00:00,2024-06-30 08:00:00,1
ORD-1199,COMP-0042,Purchase Order,PO-001199,2024-05-18,PTY-0804,REF-001199,ITM-0007_COMP-0042,5,7000,35000,Confirmed,2024-06-08,Purchase Order for Priya Singh Suppliers,2024-05-18 00:00:00,2024-06-30 08:00:00,1
ORD-1200,COMP-0042,Purchase Order,PO-001200,2024-06-22,PTY-0801,REF-001200,ITM-0008_COMP-0042,4,630,2520,Pending,2024-07-22,Purchase Order for Priya Sharma Suppliers,2024-06-22 00:00:00,2024-06-30 08:00:00,1
ORD-1201,COMP-0042,Purchase Order,PO-001201,2024-06-22,PTY-0805,REF-001201,ITM-0005_COMP-0042,2,38500,77000,Confirmed,2024-06-30,Purchase Order for Rajesh Patel Traders,2024-06-22 00:00:00,2024-06-30 08:00:00,1
ORD-1202,COMP-0042,Purchase Order,PO-001202,2024-05-26,PTY-0786,REF-001202,ITM-0003_COMP-0042,4,29399,117596,Pending,2024-06-09,Purchase Order for Amit Gupta Traders,2024-05-26 00:00:00,2024-06-30 08:00:00,1
ORD-1203,COMP-0042,Purchase Order,PO-001203,2024-05-09,PTY-0792,REF-001203,ITM-0002_COMP-0042,5,38500,192500,Completed,2024-06-07,Purchase Order for Rajesh Patel Traders,2024-05-09 00:00:00,2024-06-30 08:00:00,1
ORD-1204,COMP-0042,Purchase Order,PO-001204,2024-04-03,PTY-0790,REF-001204,ITM-0007_COMP-0042,6,7000,42000,Completed,2024-04-17,Purchase Order for Priya Sharma Distributors,2024-04-03 00:00:00,2024-06-30 08:00:00,1
ORD-1205,COMP-0042,Sales Order,SO-001205,2024-05-30,PTY-0808,REF-001205,ITM-0001_COMP-0042,6,65000,390000,Completed,2024-06-12,Sales Order for Vikram Patel Suppliers,2024-05-30 00:00:00,2024-06-30 08:00:00,1
ORD-1206,COMP-0042,Sales Order,SO-001206,2024-05-08,PTY-0801,REF-001206,ITM-0001_COMP-0042,8,65000,520000,Completed,2024-06-06,Sales Order for Priya Sharma Suppliers,2024-05-08 00:00:00,2024-06-30 08:00:00,1
ORD-1207,COMP-0042,Purchase Order,PO-001207,2024-06-21,PTY-0791,REF-001207,ITM-0004_COMP-0042,1,84000,84000,Completed,2024-07-16,Purchase Order for Neha Sharma Traders,2024-06-21 00:00:00,2024-06-30 08:00:00,1
ORD-1208,COMP-0042,Sales Order,SO-001208,2024-05-19,PTY-0796,REF-001208,ITM-0001_COMP-0042,8,65000,520000,Completed,2024-05-29,Sales Order for Amit Patel Distributors,2024-05-19 00:00:00,2024-06-30 08:00:00,1
ORD-1209,COMP-0042,Purchase Order,PO-001209,2024-04-07,PTY-0802,REF-001209,ITM-0002_COMP-0042,7,38500,269500,Pending,2024-05-03,Purchase Order for Vikram Kumar Distributors,2024-04-07 00:00:00,2024-06-30 08:00:00,1
ORD-1210,COMP-0042,Purchase Order,PO-001210,2024-05-26,PTY-0788,REF-001210,ITM-0006_COMP-0042,10,2450,24500,Confirmed,2024-06-03,Purchase Order for Rajesh Sharma Distributors,2024-05-26 00:00:00,2024-06-30 08:00:00,1
ORD-1211,COMP-0042,Purchase Order,PO-001211,2024-04-16,PTY-0808,REF-001211,ITM-0008_COMP-0042,8,630,5040,Confirmed,2024-05-12,Purchase Order for Vikram Patel Suppliers,2024-04-16 00:00:00,2024-06-30 08:00:00,1
ORD-1212,COMP-0043,Purchase Order,PO-001212,2024-04-14,PTY-0819,REF-001212,ITM-0008_COMP-0043,1,630,630,Cancelled,2024-05-09,Purchase Order for Amit Sharma Traders,2024-04-14 00:00:00,2024-06-30 08:00:00,1
ORD-1213,COMP-0043,Sales Order,SO-001213,2024-05-20,PTY-0820,REF-001213,ITM-0008_COMP-0043,5,900,4500,Confirmed,2024-06-15,Sales Order for Vikram Kumar Distributors,2024-05-20 00:00:00,2024-06-30 08:00:00,1
ORD-1214,COMP-0043,Sales Order,SO-001214,2024-04-09,PTY-0813,REF-001214,ITM-0009_COMP-0043,4,1500,6000,Completed,2024-04-16,Sales Order for Amit Singh Traders,2024-04-09 00:00:00,2024-06-30 08:00:00,1
ORD-1215,COMP-0043,Purchase Order,PO-001215,2024-06-02,PTY-0821,REF-001215,ITM-0008_COMP-0043,10,630,6300,Completed,2024-06-26,Purchase Order for Neha Gupta Suppliers,2024-06-02 00:00:00,2024-06-30 08:00:00,1
ORD-1216,COMP-0043,Sales Order,SO-001216,2024-06-04,PTY-0815,REF-001216,ITM-0004_COMP-0043,8,120000,960000,Completed,2024-06-22,Sales Order for Priya Gupta Distributors,2024-06-04 00:00:00,2024-06-30 08:00:00,1
ORD-1217,COMP-0043,Purchase Order,PO-001217,2024-06-07,PTY-0823,REF-001217,ITM-0007_COMP-0043,3,7000,21000,Cancelled,2024-06-28,Purchase Order for Rajesh Gupta Suppliers,2024-06-07 00:00:00,2024-06-30 08:00:00,1
ORD-1218,COMP-0043,Sales Order,SO-001218,2024-06-04,PTY-0814,REF-001218,ITM-0001_COMP-0043,1,65000,65000,Completed,2024-06-29,Sales Order for Priya Patel Distributors,2024-06-04 00:00:00,2024-06-30 08:00:00,1
ORD-1219,COMP-0043,Purchase Order,PO-001219,2024-04-09,PTY-0816,REF-001219,ITM-0008_COMP-0043,6,630,3780,Cancelled,2024-05-04,Purchase Order for Vikram Kumar Distributors,2024-04-09 00:00:00,2024-06-30 08:00:00,1
ORD-1220,COMP-0043,Sales Order,SO-001220,2024-04-03,PTY-0814,REF-001220,ITM-0004_COMP-0043,7,120000,840000,Completed,2024-04-24,Sales Order for Priya Patel Distributors,2024-04-03 00:00:00,2024-06-30 08:00:00,1
ORD-1221,COMP-0043,Sales Order,SO-001221,2024-06-24,PTY-0811,REF-001221,ITM-0006_COMP-0043,7,3500,24500,Completed,2024-07-15,Sales Order for Rajesh Sharma Distributors,2024-06-24 00:00:00,2024-06-30 08:00:00,1
ORD-1222,COMP-0043,Sales Order,SO-001222,2024-06-06,PTY-0815,REF-001222,ITM-0001_COMP-0043,9,65000,585000,Cancelled,2024-06-18,Sales Order for Priya Gupta Distributors,2024-06-06 00:00:00,2024-06-30 08:00:00,1
ORD-1223,COMP-0043,Purchase Order,PO-001223,2024-04-24,PTY-0819,REF-001223,ITM-0005_COMP-0043,10,38500,385000,Completed,2024-05-21,Purchase Order for Amit Sharma Traders,2024-04-24 00:00:00,2024-06-30 08:00:00,1
ORD-1224,COMP-0043,Sales Order,SO-001224,2024-04-16,PTY-0819,REF-001224,ITM-0002_COMP-0043,7,55000,385000,Pending,2024-05-03,Sales Order for Amit Sharma Traders,2024-04-16 00:00:00,2024-06-30 08:00:00,1
ORD-1225,COMP-0043,Sales Order,SO-001225,2024-05-06,PTY-0814,REF-001225,ITM-0002_COMP-0043,6,55000,330000,Confirmed,2024-05-31,Sales Order for Priya Patel Distributors,2024-05-06 00:00:00,2024-06-30 08:00:00,1
ORD-1226,COMP-0043,Purchase Order,PO-001226,2024-05-01,PTY-0823,REF-001226,ITM-0002_COMP-0043,4,38500,154000,Completed,2024-05-11,Purchase Order for Rajesh Gupta Suppliers,2024-05-01 00:00:00,2024-06-30 08:00:00,1
ORD-1227,COMP-0043,Sales Order,SO-001227,2024-06-18,PTY-0817,REF-001227,ITM-0002_COMP-0043,9,55000,495000,Pending,2024-07-18,Sales Order for Rajesh Kumar Traders,2024-06-18 00:00:00,2024-06-30 08:00:00,1
ORD-1228,COMP-0043,Purchase Order,PO-001228,2024-05-01,PTY-0809,REF-001228,ITM-0001_COMP-0043,5,45500,227500,Completed,2024-05-22,Purchase Order for Amit Patel Distributors,2024-05-01 00:00:00,2024-06-30 08:00:00,1
ORD-1229,COMP-0043,Purchase Order,PO-001229,2024-05-09,PTY-0816,REF-001229,ITM-0005_COMP-0043,10,38500,385000,Pending,2024-05-24,Purchase Order for Vikram Kumar Distributors,2024-05-09 00:00:00,2024-06-30 08:00:00,1
ORD-1230,COMP-0043,Sales Order,SO-001230,2024-05-15,PTY-0817,REF-001230,ITM-0002_COMP-0043,10,55000,550000,Completed,2024-05-29,Sales Order for Rajesh Kumar Traders,2024-05-15 00:00:00,2024-06-30 08:00:00,1
ORD-1231,COMP-0043,Purchase Order,PO-001231,2024-04-20,PTY-0823,REF-001231,ITM-0002_COMP-0043,2,38500,77000,Cancelled,2024-05-16,Purchase Order for Rajesh Gupta Suppliers,2024-04-20 00:00:00,2024-06-30 08:00:00,1
ORD-1232,COMP-0043,Purchase Order,PO-001232,2024-04-21,PTY-0823,REF-001232,ITM-0001_COMP-0043,1,45500,45500,Completed,2024-05-17,Purchase Order for Rajesh Gupta Suppliers,2024-04-21 00:00:00,2024-06-30 08:00:00,1
ORD-1233,COMP-0043,Sales Order,SO-001233,2024-05-25,PTY-0818,REF-001233,ITM-0009_COMP-0043,2,1500,3000,Confirmed,2024-06-10,Sales Order for Rajesh Singh Suppliers,2024-05-25 00:00:00,2024-06-30 08:00:00,1
ORD-1234,COMP-0043,Purchase Order,PO-001234,2024-04-11,PTY-0819,REF-001234,ITM-0007_COMP-0043,2,7000,14000,Completed,2024-04-21,Purchase Order for Amit Sharma Traders,2024-04-11 00:00:00,2024-06-30 08:00:00,1
ORD-1235,COMP-0043,Sales Order,SO-001235,2024-05-30,PTY-0822,REF-001235,ITM-0005_COMP-0043,3,55000,165000,Confirmed,2024-06-06,Sales Order for Priya Patel Suppliers,2024-05-30 00:00:00,2024-06-30 08:00:00,1
ORD-1236,COMP-0043,Sales Order,SO-001236,2024-05-31,PTY-0820,REF-001236,ITM-0001_COMP-0043,6,65000,390000,Completed,2024-06-30,Sales Order for Vikram Kumar Distributors,2024-05-31 00:00:00,2024-06-30 08:00:00,1
ORD-1237,COMP-0043,Sales Order,SO-001237,2024-05-15,PTY-0815,REF-001237,ITM-0001_COMP-0043,5,65000,325000,Completed,2024-06-10,Sales Order for Priya Gupta Distributors,2024-05-15 00:00:00,2024-06-30 08:00:00,1
ORD-1238,COMP-0044,Purchase Order,PO-001238,2024-06-27,PTY-0840,REF-001238,ITM-0008_COMP-0044,3,630,1890,Cancelled,2024-07-13,Purchase Order for Neha Kumar Distributors,2024-06-27 00:00:00,2024-06-30 08:00:00,1
ORD-1239,COMP-0044,Sales Order,SO-001239,2024-04-05,PTY-0825,REF-001239,ITM-0004_COMP-0044,2,120000,240000,Pending,2024-04-23,Sales Order for Amit Kumar Suppliers,2024-04-05 00:00:00,2024-06-30 08:00:00,1
ORD-1240,COMP-0044,Purchase Order,PO-001240,2024-06-06,PTY-0826,REF-001240,ITM-0008_COMP-0044,6,630,3780,Completed,2024-07-01,Purchase Order for Rajesh Patel Distributors,2024-06-06 00:00:00,2024-06-30 08:00:00,1
ORD-1241,COMP-0044,Sales Order,SO-001241,2024-05-26,PTY-0847,REF-001241,ITM-0003_COMP-0044,5,42000,210000,Confirmed,2024-06-21,Sales Order for Neha Singh Distributors,2024-05-26 00:00:00,2024-06-30 08:00:00,1
ORD-1242,COMP-0044,Purchase Order,PO-001242,2024-05-30,PTY-0829,REF-001242,ITM-0002_COMP-0044,10,38500,385000,Completed,2024-06-14,Purchase Order for Neha Patel Traders,2024-05-30 00:00:00,2024-06-30 08:00:00,1
ORD-1243,COMP-0044,Sales Order,SO-001243,2024-05-15,PTY-0831,REF-001243,ITM-0006_COMP-0044,2,3500,7000,Completed,2024-06-10,Sales Order for Priya Patel Distributors,2024-05-15 00:00:00,2024-06-30 08:00:00,1
ORD-1244,COMP-0044,Sales Order,SO-001244,2024-04-11,PTY-0831,REF-001244,ITM-0007_COMP-0044,4,10000,40000,Confirmed,2024-04-24,Sales Order for Priya Patel Distributors,2024-04-11 00:00:00,2024-06-30 08:00:00,1
ORD-1245,COMP-0044,Sales Order,SO-001245,2024-06-19,PTY-0831,REF-001245,ITM-0008_COMP-0044,8,900,7200,Completed,2024-07-18,Sales Order for Priya Patel Distributors,2024-06-19 00:00:00,2024-06-30 08:00:00,1
ORD-1246,COMP-0044,Purchase Order,PO-001246,2024-04-08,PTY-0835,REF-001246,ITM-0005_COMP-0044,3,38500,115500,Completed,2024-04-28,Purchase Order for Amit Kumar Distributors,2024-04-08 00:00:00,2024-06-30 08:00:00,1
ORD-1247,COMP-0044,Purchase Order,PO-001247,2024-05-01,PTY-0840,REF-001247,ITM-0006_COMP-0044,5,2450,12250,Completed,2024-05-14,Purchase Order for Neha Kumar Distributors,2024-05-01 00:00:00,2024-06-30 08:00:00,1
ORD-1248,COMP-0044,Sales Order,SO-001248,2024-05-03,PTY-0830,REF-001248,ITM-0004_COMP-0044,9,120000,1080000,Pending,2024-05-30,Sales Order for Vikram Gupta Suppliers,2024-05-03 00:00:00,2024-06-30 08:00:00,1
ORD-1249,COMP-0044,Purchase Order,PO-001249,2024-04-16,PTY-0838,REF-001249,ITM-0006_COMP-0044,8,2450,19600,Completed,2024-05-05,Purchase Order for Amit Patel Traders,2024-04-16 00:00:00,2024-06-30 08:00:00,1
ORD-1250,COMP-0044,Purchase Order,PO-001250,2024-04-13,PTY-0844,REF-001250,ITM-0002_COMP-0044,4,38500,154000,Completed,2024-05-09,Purchase Order for Vikram Gupta Traders,2024-04-13 00:00:00,2024-06-30 08:00:00,1
ORD-1251,COMP-0044,Purchase Order,PO-001251,2024-05-17,PTY-0842,REF-001251,ITM-0004_COMP-0044,3,84000,252000,Completed,2024-05-30,Purchase Order for Neha Kumar Suppliers,2024-05-17 00:00:00,2024-06-30 08:00:00,1
ORD-1252,COMP-0044,Sales Order,SO-001252,2024-04-02,PTY-0841,REF-001252,ITM-0008_COMP-0044,4,900,3600,Completed,2024-04-12,Sales Order for Rajesh Patel Traders,2024-04-02 00:00:00,2024-06-30 08:00:00,1
ORD-1253,COMP-0044,Purchase Order,PO-001253,2024-04-22,PTY-0827,REF-001253,ITM-0004_COMP-0044,3,84000,252000,Confirmed,2024-05-07,Purchase Order for Priya Kumar Traders,2024-04-22 00:00:00,2024-06-30 08:00:00,1
ORD-1254,COMP-0044,Sales Order,SO-001254,2024-06-29,PTY-0830,REF-001254,ITM-0004_COMP-0044,10,120000,1200000,Completed,2024-07-17,Sales Order for Vikram Gupta Suppliers,2024-06-29 00:00:00,2024-06-30 08:00:00,1
ORD-1255,COMP-0044,Purchase Order,PO-001255,2024-06-01,PTY-0831,REF-001255,ITM-0007_COMP-0044,3,7000,21000,Pending,2024-06-25,Purchase Order for Priya Patel Distributors,2024-06-01 00:00:00,2024-06-30 08:00:00,1
ORD-1256,COMP-0044,Sales Order,SO-001256,2024-04-26,PTY-0836,REF-001256,ITM-0001_COMP-0044,1,65000,65000,Completed,2024-05-16,Sales Order for Priya Sharma Distributors,2024-04-26 00:00:00,2024-06-30 08:00:00,1
ORD-1257,COMP-0044,Purchase Order,PO-001257,2024-06-28,PTY-0842,REF-001257,ITM-0006_COMP-0044,9,2450,22050,Cancelled,2024-07-06,Purchase Order for Neha Kumar Suppliers,2024-06-28 00:00:00,2024-06-30 08:00:00,1
ORD-1258,COMP-0044,Sales Order,SO-001258,2024-05-10,PTY-0841,REF-001258,ITM-0005_COMP-0044,1,55000,55000,Completed,2024-06-01,Sales Order for Rajesh Patel Traders,2024-05-10 00:00:00,2024-06-30 08:00:00,1
ORD-1259,COMP-0044,Sales Order,SO-001259,2024-06-09,PTY-0840,REF-001259,ITM-0007_COMP-0044,3,10000,30000,Completed,2024-06-27,Sales Order for Neha Kumar Distributors,2024-06-09 00:00:00,2024-06-30 08:00:00,1
ORD-1260,COMP-0044,Purchase Order,PO-001260,2024-06-06,PTY-0840,REF-001260,ITM-0003_COMP-0044,10,29399,293990,Completed,2024-06-19,Purchase Order for Neha Kumar Distributors,2024-06-06 00:00:00,2024-06-30 08:00:00,1
ORD-1261,COMP-0044,Sales Order,SO-001261,2024-05-28,PTY-0847,REF-001261,ITM-0007_COMP-0044,3,10000,30000,Completed,2024-06-24,Sales Order for Neha Singh Distributors,2024-05-28 00:00:00,2024-06-30 08:00:00,1
ORD-1262,COMP-0044,Purchase Order,PO-001262,2024-06-04,PTY-0840,REF-001262,ITM-0004_COMP-0044,7,84000,588000,Completed,2024-06-11,Purchase Order for Neha Kumar Distributors,2024-06-04 00:00:00,2024-06-30 08:00:00,1
ORD-1263,COMP-0044,Purchase Order,PO-001263,2024-05-18,PTY-0834,REF-001263,ITM-0003_COMP-0044,3,29399,88197,Pending,2024-06-07,Purchase Order for Priya Gupta Distributors,2024-05-18 00:00:00,2024-06-30 08:00:00,1
ORD-1264,COMP-0044,Sales Order,SO-001264,2024-04-26,PTY-0837,REF-001264,ITM-0008_COMP-0044,6,900,5400,Pending,2024-05-03,Sales Order for Rajesh Patel Distributors,2024-04-26 00:00:00,2024-06-30 08:00:00,1
ORD-1265,COMP-0044,Sales Order,SO-001265,2024-05-18,PTY-0831,REF-001265,ITM-0008_COMP-0044,1,900,900,Completed,2024-05-31,Sales Order for Priya Patel Distributors,2024-05-18 00:00:00,2024-06-30 08:00:00,1
ORD-1266,COMP-0044,Purchase Order,PO-001266,2024-04-13,PTY-0846,REF-001266,ITM-0008_COMP-0044,8,630,5040,Completed,2024-04-30,Purchase Order for Vikram Singh Traders,2024-04-13 00:00:00,2024-06-30 08:00:00,1
ORD-1267,COMP-0044,Purchase Order,PO-001267,2024-06-29,PTY-0828,REF-001267,ITM-0008_COMP-0044,2,630,1260,Cancelled,2024-07-13,Purchase Order for Neha Kumar Distributors,2024-06-29 00:00:00,2024-06-30 08:00:00,1
ORD-1268,COMP-0044,Purchase Order,PO-001268,2024-06-15,PTY-0824,REF-001268,ITM-0009_COMP-0044,1,1050,1050,Cancelled,2024-07-14,Purchase Order for Vikram Patel Suppliers,2024-06-15 00:00:00,2024-06-30 08:00:00,1
ORD-1269,COMP-0044,Sales Order,SO-001269,2024-05-13,PTY-0840,REF-001269,ITM-0003_COMP-0044,9,42000,378000,Completed,2024-06-07,Sales Order for Neha Kumar Distributors,2024-05-13 00:00:00,2024-06-30 08:00:00,1
ORD-1270,COMP-0044,Sales Order,SO-001270,2024-04-10,PTY-0845,REF-001270,ITM-0003_COMP-0044,4,42000,168000,Completed,2024-05-08,Sales Order for Rajesh Singh Distributors,2024-04-10 00:00:00,2024-06-30 08:00:00,1
ORD-1271,COMP-0044,Purchase Order,PO-001271,2024-05-20,PTY-0833,REF-001271,ITM-0006_COMP-0044,4,2450,9800,Completed,2024-06-16,Purchase Order for Rajesh Kumar Distributors,2024-05-20 00:00:00,2024-06-30 08:00:00,1
ORD-1272,COMP-0044,Purchase Order,PO-001272,2024-05-20,PTY-0842,REF-001272,ITM-0005_COMP-0044,6,38500,231000,Confirmed,2024-05-30,Purchase Order for Neha Kumar Suppliers,2024-05-20 00:00:00,2024-06-30 08:00:00,1
ORD-1273,COMP-0045,Sales Order,SO-001273,2024-05-20,PTY-0850,REF-001273,ITM-0003_COMP-0045,1,42000,42000,Cancelled,2024-06-13,Sales Order for Rajesh Patel Traders,2024-05-20 00:00:00,2024-06-30 08:00:00,1
ORD-1274,COMP-0045,Sales Order,SO-001274,2024-06-24,PTY-0866,REF-001274,ITM-0005_COMP-0045,7,55000,385000,Completed,2024-07-09,Sales Order for Priya Sharma Distributors,2024-06-24 00:00:00,2024-06-30 08:00:00,1
ORD-1275,COMP-0045,Purchase Order,PO-001275,2024-04-17,PTY-0849,REF-001275,ITM-0004_COMP-0045,9,84000,756000,Confirmed,2024-04-25,Purchase Order for Priya Gupta Traders,2024-04-17 00:00:00,2024-06-30 08:00:00,1
ORD-1276,COMP-0045,Purchase Order,PO-001276,2024-06-11,PTY-0848,REF-001276,ITM-0007_COMP-0045,10,7000,70000,Completed,2024-07-06,Purchase Order for Rajesh Singh Suppliers,2024-06-11 00:00:00,2024-06-30 08:00:00,1
ORD-1277,COMP-0045,Purchase Order,PO-001277,2024-04-26,PTY-0855,REF-001277,ITM-0002_COMP-0045,1,38500,38500,Completed,2024-05-15,Purchase Order for Amit Gupta Suppliers,2024-04-26 00:00:00,2024-06-30 08:00:00,1
ORD-1278,COMP-0045,Sales Order,SO-001278,2024-06-07,PTY-0860,REF-001278,ITM-0003_COMP-0045,10,42000,420000,Pending,2024-06-18,Sales Order for Priya Patel Suppliers,2024-06-07 00:00:00,2024-06-30 08:00:00,1
ORD-1279,COMP-0045,Purchase Order,PO-001279,2024-04-19,PTY-0848,REF-001279,ITM-0005_COMP-0045,3,38500,115500,Completed,2024-05-11,Purchase Order for Rajesh Singh Suppliers,2024-04-19 00:00:00,2024-06-30 08:00:00,1
ORD-1280,COMP-0045,Purchase Order,PO-001280,2024-06-29,PTY-0864,REF-001280,ITM-0002_COMP-0045,1,38500,38500,Confirmed,2024-07-13,Purchase Order for Vikram Kumar Suppliers,2024-06-29 00:00:00,2024-06-30 08:00:00,1
ORD-1281,COMP-0045,Sales Order,SO-001281,2024-04-25,PTY-0854,REF-001281,ITM-0007_COMP-0045,10,10000,100000,Completed,2024-05-12,Sales Order for Vikram Patel Suppliers,2024-04-25 00:00:00,2024-06-30 08:00:00,1
ORD-1282,COMP-0045,Purchase Order,PO-001282,2024-06-23,PTY-0850,REF-001282,ITM-0006_COMP-0045,1,2450,2450,Completed,2024-07-21,Purchase Order for Rajesh Patel Traders,2024-06-23 00:00:00,2024-06-30 08:00:00,1
ORD-1283,COMP-0045,Purchase Order,PO-001283,2024-06-18,PTY-0849,REF-001283,ITM-0003_COMP-0045,4,29399,117596,Confirmed,2024-07-05,Purchase Order for Priya Gupta Traders,2024-06-18 00:00:00,2024-06-30 08:00:00,1
ORD-1284,COMP-0045,Sales Order,SO-001284,2024-06-07,PTY-0862,REF-001284,ITM-0009_COMP-0045,9,1500,13500,Cancelled,2024-06-30,Sales Order for Vikram Sharma Suppliers,2024-06-07 00:00:00,2024-06-30 08:00:00,1
ORD-1285,COMP-0045,Sales Order,SO-001285,2024-04-04,PTY-0849,REF-001285,ITM-0001_COMP-0045,8,65000,520000,Confirmed,2024-04-14,Sales Order for Priya Gupta Traders,2024-04-04 00:00:00,2024-06-30 08:00:00,1
ORD-1286,COMP-0045,Sales Order,SO-001286,2024-04-23,PTY-0863,REF-001286,ITM-0007_COMP-0045,1,10000,10000,Completed,2024-05-07,Sales Order for Priya Patel Traders,2024-04-23 00:00:00,2024-06-30 08:00:00,1
ORD-1287,COMP-0045,Sales Order,SO-001287,2024-05-23,PTY-0860,REF-001287,ITM-0006_COMP-0045,9,3500,31500,Completed,2024-06-20,Sales Order for Priya Patel Suppliers,2024-05-23 00:00:00,2024-06-30 08:00:00,1
ORD-1288,COMP-0045,Purchase Order,PO-001288,2024-05-04,PTY-0851,REF-001288,ITM-0008_COMP-0045,3,630,1890,Completed,2024-05-14,Purchase Order for Neha Patel Distributors,2024-05-04 00:00:00,2024-06-30 08:00:00,1
