VoucherID,CompanyID,VoucherNo,VoucherType,VoucherDate,PartyID,PartyName,SubTotal,TaxAmount,GrandTotal,Narration,Status,CreatedDate,LastModifiedDate
VCH-3085,COMP-0014,DN-003085,Debit Note,2024-04-05,PTY-0217,Amit Gupta Traders,15000,2700,17700,Debit Note to Amit Gupta Traders,Posted,2024-04-05,2024-05-01
VCH-3086,COMP-0014,DN-003086,Debit Note,2024-04-15,PTY-0218,Amit Singh Traders,23000,2700,25700,Debit Note to Amit Singh Traders,Posted,2024-04-15,2024-05-01
VCH-3087,COMP-0014,DN-003087,Debit Note,2024-05-10,PTY-0219,Neha Patel Distributors,31000,2700,33700,Debit Note to Neha Patel Distributors,Posted,2024-05-10,2024-05-01
VCH-3088,COMP-0014,DN-003088,Debit Note,2024-05-20,PTY-0220,Neha Singh Traders,39000,2700,41700,Debit Note to Neha Singh Traders,Posted,2024-05-20,2024-05-01
VCH-3089,COMP-0014,CN-003089,Credit Note,2024-04-05,PTY-0221,Vikram Sharma Traders,20000,3600,23600,Credit Note to Vikram Sharma Traders,Posted,2024-04-05,2024-05-01
VCH-3090,COMP-0014,CN-003090,Credit Note,2024-04-15,PTY-0222,Priya Sharma Distributors,27000,3600,30600,Credit Note to Priya Sharma Distributors,Posted,2024-04-15,2024-05-01
VCH-3091,COMP-0014,CN-003091,Credit Note,2024-05-10,PTY-0223,Amit Kumar Traders,34000,3600,37600,Credit Note to Amit Kumar Traders,Posted,2024-05-10,2024-05-01
VCH-3092,COMP-0014,CN-003092,Credit Note,2024-05-20,PTY-0224,Amit Sharma Distributors,41000,3600,44600,Credit Note to Amit Sharma Distributors,Posted,2024-05-20,2024-05-01
VCH-3093,COMP-0014,DLN-003093,Delivery Note,2024-04-05,PTY-0209,Rajesh Gupta Suppliers,0,0,0,Delivery Note to Rajesh Gupta Suppliers,Posted,2024-04-05,2024-05-01
VCH-3094,COMP-0014,DLN-003094,Delivery Note,2024-04-15,PTY-0210,Amit Patel Distributors,0,0,0,Delivery Note to Amit Patel Distributors,Posted,2024-04-15,2024-05-01
VCH-3095,COMP-0014,DLN-003095,Delivery Note,2024-05-10,PTY-0211,Amit Sharma Distributors,0,0,0,Delivery Note to Amit Sharma Distributors,Posted,2024-05-10,2024-05-01
VCH-3096,COMP-0014,DLN-003096,Delivery Note,2024-05-20,PTY-0212,Priya Kumar Distributors,0,0,0,Delivery Note to Priya Kumar Distributors,Posted,2024-05-20,2024-05-01
VCH-3097,COMP-0014,RN-003097,Receipt Note,2024-04-05,PTY-0213,Vikram Sharma Traders,0,0,0,Receipt Note from Vikram Sharma Traders,Posted,2024-04-05,2024-05-01
VCH-3098,COMP-0014,RN-003098,Receipt Note,2024-04-15,PTY-0214,Neha Singh Traders,0,0,0,Receipt Note from Neha Singh Traders,Posted,2024-04-15,2024-05-01
VCH-3099,COMP-0014,RN-003099,Receipt Note,2024-05-10,PTY-0215,Amit Singh Traders,0,0,0,Receipt Note from Amit Singh Traders,Posted,2024-05-10,2024-05-01
VCH-3100,COMP-0014,RN-003100,Receipt Note,2024-05-20,PTY-0216,Rajesh Patel Distributors,0,0,0,Receipt Note from Rajesh Patel Distributors,Posted,2024-05-20,2024-05-01
VCH-3101,COMP-0015,RCP-003101,Receipt,2024-04-05,PTY-0225,Neha Sharma Traders,25000,0,25000,Receipt from Neha Sharma Traders,Posted,2024-04-05,2024-05-01
VCH-3102,COMP-0015,RCP-003102,Receipt,2024-04-15,PTY-0226,Neha Gupta Traders,40000,0,40000,Receipt from Neha Gupta Traders,Posted,2024-04-15,2024-05-01
VCH-3103,COMP-0015,RCP-003103,Receipt,2024-05-10,PTY-0227,Priya Singh Traders,55000,0,55000,Receipt from Priya Singh Traders,Posted,2024-05-10,2024-05-01
VCH-3104,COMP-0015,RCP-003104,Receipt,2024-05-20,PTY-0228,Vikram Singh Suppliers,70000,0,70000,Receipt from Vikram Singh Suppliers,Posted,2024-05-20,2024-05-01
VCH-3105,COMP-0015,PAY-003105,Payment,2024-04-05,PTY-0229,Amit Gupta Distributors,30000,0,30000,Payment to Amit Gupta Distributors,Posted,2024-04-05,2024-05-01
VCH-3106,COMP-0015,PAY-003106,Payment,2024-04-15,PTY-0230,Vikram Sharma Distributors,42000,0,42000,Payment to Vikram Sharma Distributors,Posted,2024-04-15,2024-05-01
VCH-3107,COMP-0015,PAY-003107,Payment,2024-05-10,PTY-0231,Priya Sharma Suppliers,54000,0,54000,Payment to Priya Sharma Suppliers,Posted,2024-05-10,2024-05-01
VCH-3108,COMP-0015,PAY-003108,Payment,2024-05-20,PTY-0232,Neha Gupta Distributors,66000,0,66000,Payment to Neha Gupta Distributors,Posted,2024-05-20,2024-05-01
VCH-3109,COMP-0015,CNT-003109,Contra,2024-04-05,,,0,0,50000,Contra Entry,Posted,2024-04-05,2024-05-01
VCH-3110,COMP-0015,CNT-003110,Contra,2024-04-15,,,0,0,75000,Contra Entry,Posted,2024-04-15,2024-05-01
VCH-3111,COMP-0015,CNT-003111,Contra,2024-05-10,,,0,0,100000,Contra Entry,Posted,2024-05-10,2024-05-01
VCH-3112,COMP-0015,DN-003112,Debit Note,2024-04-05,PTY-0233,Priya Singh Traders,15000,2700,17700,Debit Note to Priya Singh Traders,Posted,2024-04-05,2024-05-01
VCH-3113,COMP-0015,DN-003113,Debit Note,2024-04-15,PTY-0234,Neha Patel Suppliers,23000,2700,25700,Debit Note to Neha Patel Suppliers,Posted,2024-04-15,2024-05-01
VCH-3114,COMP-0015,DN-003114,Debit Note,2024-05-10,PTY-0235,Rajesh Kumar Traders,31000,2700,33700,Debit Note to Rajesh Kumar Traders,Posted,2024-05-10,2024-05-01
VCH-3115,COMP-0015,DN-003115,Debit Note,2024-05-20,PTY-0236,Priya Patel Suppliers,39000,2700,41700,Debit Note to Priya Patel Suppliers,Posted,2024-05-20,2024-05-01
VCH-3116,COMP-0015,CN-003116,Credit Note,2024-04-05,PTY-0237,Vikram Sharma Distributors,20000,3600,23600,Credit Note to Vikram Sharma Distributors,Posted,2024-04-05,2024-05-01
VCH-3117,COMP-0015,CN-003117,Credit Note,2024-04-15,PTY-0238,Amit Gupta Suppliers,27000,3600,30600,Credit Note to Amit Gupta Suppliers,Posted,2024-04-15,2024-05-01
VCH-3118,COMP-0015,CN-003118,Credit Note,2024-05-10,PTY-0239,Priya Kumar Traders,34000,3600,37600,Credit Note to Priya Kumar Traders,Posted,2024-05-10,2024-05-01
VCH-3119,COMP-0015,CN-003119,Credit Note,2024-05-20,PTY-0240,Amit Singh Distributors,41000,3600,44600,Credit Note to Amit Singh Distributors,Posted,2024-05-20,2024-05-01
VCH-3120,COMP-0015,DLN-003120,Delivery Note,2024-04-05,PTY-0225,Neha Sharma Traders,0,0,0,Delivery Note to Neha Sharma Traders,Posted,2024-04-05,2024-05-01
VCH-3121,COMP-0015,DLN-003121,Delivery Note,2024-04-15,PTY-0226,Neha Gupta Traders,0,0,0,Delivery Note to Neha Gupta Traders,Posted,2024-04-15,2024-05-01
VCH-3122,COMP-0015,DLN-003122,Delivery Note,2024-05-10,PTY-0227,Priya Singh Traders,0,0,0,Delivery Note to Priya Singh Traders,Posted,2024-05-10,2024-05-01
VCH-3123,COMP-0015,DLN-003123,Delivery Note,2024-05-20,PTY-0228,Vikram Singh Suppliers,0,0,0,Delivery Note to Vikram Singh Suppliers,Posted,2024-05-20,2024-05-01
VCH-3124,COMP-0015,RN-003124,Receipt Note,2024-04-05,PTY-0229,Amit Gupta Distributors,0,0,0,Receipt Note from Amit Gupta Distributors,Posted,2024-04-05,2024-05-01
VCH-3125,COMP-0015,RN-003125,Receipt Note,2024-04-15,PTY-0230,Vikram Sharma Distributors,0,0,0,Receipt Note from Vikram Sharma Distributors,Posted,2024-04-15,2024-05-01
VCH-3126,COMP-0015,RN-003126,Receipt Note,2024-05-10,PTY-0231,Priya Sharma Suppliers,0,0,0,Receipt Note from Priya Sharma Suppliers,Posted,2024-05-10,2024-05-01
VCH-3127,COMP-0015,RN-003127,Receipt Note,2024-05-20,PTY-0232,Neha Gupta Distributors,0,0,0,Receipt Note from Neha Gupta Distributors,Posted,2024-05-20,2024-05-01
VCH-3128,COMP-0016,RCP-003128,Receipt,2024-04-05,PTY-0241,Priya Gupta Suppliers,25000,0,25000,Receipt from Priya Gupta Suppliers,Posted,2024-04-05,2024-05-01
VCH-3129,COMP-0016,RCP-003129,Receipt,2024-04-15,PTY-0242,Vikram Gupta Traders,40000,0,40000,Receipt from Vikram Gupta Traders,Posted,2024-04-15,2024-05-01
VCH-3130,COMP-0016,RCP-003130,Receipt,2024-05-10,PTY-0243,Amit Gupta Traders,55000,0,55000,Receipt from Amit Gupta Traders,Posted,2024-05-10,2024-05-01
VCH-3131,COMP-0016,RCP-003131,Receipt,2024-05-20,PTY-0244,Amit Gupta Traders,70000,0,70000,Receipt from Amit Gupta Traders,Posted,2024-05-20,2024-05-01
VCH-3132,COMP-0016,PAY-003132,Payment,2024-04-05,PTY-0245,Rajesh Kumar Distributors,30000,0,30000,Payment to Rajesh Kumar Distributors,Posted,2024-04-05,2024-05-01
VCH-3133,COMP-0016,PAY-003133,Payment,2024-04-15,PTY-0246,Priya Kumar Traders,42000,0,42000,Payment to Priya Kumar Traders,Posted,2024-04-15,2024-05-01
VCH-3134,COMP-0016,PAY-003134,Payment,2024-05-10,PTY-0247,Neha Singh Distributors,54000,0,54000,Payment to Neha Singh Distributors,Posted,2024-05-10,2024-05-01
VCH-3135,COMP-0016,PAY-003135,Payment,2024-05-20,PTY-0248,Rajesh Singh Traders,66000,0,66000,Payment to Rajesh Singh Traders,Posted,2024-05-20,2024-05-01
VCH-3136,COMP-0016,CNT-003136,Contra,2024-04-05,,,0,0,50000,Contra Entry,Posted,2024-04-05,2024-05-01
VCH-3137,COMP-0016,CNT-003137,Contra,2024-04-15,,,0,0,75000,Contra Entry,Posted,2024-04-15,2024-05-01
VCH-3138,COMP-0016,CNT-003138,Contra,2024-05-10,,,0,0,100000,Contra Entry,Posted,2024-05-10,2024-05-01
VCH-3139,COMP-0016,DN-003139,Debit Note,2024-04-05,PTY-0249,Vikram Gupta Distributors,15000,2700,17700,Debit Note to Vikram Gupta Distributors,Posted,2024-04-05,2024-05-01
VCH-3140,COMP-0016,DN-003140,Debit Note,2024-04-15,PTY-0250,Amit Kumar Traders,23000,2700,25700,Debit Note to Amit Kumar Traders,Posted,2024-04-15,2024-05-01
VCH-3141,COMP-0016,DN-003141,Debit Note,2024-05-10,PTY-0251,Amit Kumar Distributors,31000,2700,33700,Debit Note to Amit Kumar Distributors,Posted,2024-05-10,2024-05-01
VCH-3142,COMP-0016,DN-003142,Debit Note,2024-05-20,PTY-0252,Rajesh Kumar Suppliers,39000,2700,41700,Debit Note to Rajesh Kumar Suppliers,Posted,2024-05-20,2024-05-01
VCH-3143,COMP-0016,CN-003143,Credit Note,2024-04-05,PTY-0253,Rajesh Kumar Suppliers,20000,3600,23600,Credit Note to Rajesh Kumar Suppliers,Posted,2024-04-05,2024-05-01
VCH-3144,COMP-0016,CN-003144,Credit Note,2024-04-15,PTY-0254,Vikram Singh Suppliers,27000,3600,30600,Credit Note to Vikram Singh Suppliers,Posted,2024-04-15,2024-05-01
VCH-3145,COMP-0016,CN-003145,Credit Note,2024-05-10,PTY-0255,Priya Sharma Suppliers,34000,3600,37600,Credit Note to Priya Sharma Suppliers,Posted,2024-05-10,2024-05-01
VCH-3146,COMP-0016,CN-003146,Credit Note,2024-05-20,PTY-0256,Vikram Patel Suppliers,41000,3600,44600,Credit Note to Vikram Patel Suppliers,Posted,2024-05-20,2024-05-01
VCH-3147,COMP-0016,DLN-003147,Delivery Note,2024-04-05,PTY-0241,Priya Gupta Suppliers,0,0,0,Delivery Note to Priya Gupta Suppliers,Posted,2024-04-05,2024-05-01
VCH-3148,COMP-0016,DLN-003148,Delivery Note,2024-04-15,PTY-0242,Vikram Gupta Traders,0,0,0,Delivery Note to Vikram Gupta Traders,Posted,2024-04-15,2024-05-01
VCH-3149,COMP-0016,DLN-003149,Delivery Note,2024-05-10,PTY-0243,Amit Gupta Traders,0,0,0,Delivery Note to Amit Gupta Traders,Posted,2024-05-10,2024-05-01
VCH-3150,COMP-0016,DLN-003150,Delivery Note,2024-05-20,PTY-0244,Amit Gupta Traders,0,0,0,Delivery Note to Amit Gupta Traders,Posted,2024-05-20,2024-05-01
VCH-3151,COMP-0016,RN-003151,Receipt Note,2024-04-05,PTY-0245,Rajesh Kumar Distributors,0,0,0,Receipt Note from Rajesh Kumar Distributors,Posted,2024-04-05,2024-05-01
VCH-3152,COMP-0016,RN-003152,Receipt Note,2024-04-15,PTY-0246,Priya Kumar Traders,0,0,0,Receipt Note from Priya Kumar Traders,Posted,2024-04-15,2024-05-01
VCH-3153,COMP-0016,RN-003153,Receipt Note,2024-05-10,PTY-0247,Neha Singh Distributors,0,0,0,Receipt Note from Neha Singh Distributors,Posted,2024-05-10,2024-05-01
VCH-3154,COMP-0016,RN-003154,Receipt Note,2024-05-20,PTY-0248,Rajesh Singh Traders,0,0,0,Receipt Note from Rajesh Singh Traders,Posted,2024-05-20,2024-05-01
VCH-3155,COMP-0017,RCP-003155,Receipt,2024-04-05,PTY-0257,Priya Singh Traders,25000,0,25000,Receipt from Priya Singh Traders,Posted,2024-04-05,2024-05-01
VCH-3156,COMP-0017,RCP-003156,Receipt,2024-04-15,PTY-0258,Neha Patel Traders,40000,0,40000,Receipt from Neha Patel Traders,Posted,2024-04-15,2024-05-01
VCH-3157,COMP-0017,RCP-003157,Receipt,2024-05-10,PTY-0259,Priya Sharma Distributors,55000,0,55000,Receipt from Priya Sharma Distributors,Posted,2024-05-10,2024-05-01
VCH-3158,COMP-0017,RCP-003158,Receipt,2024-05-20,PTY-0260,Priya Patel Distributors,70000,0,70000,Receipt from Priya Patel Distributors,Posted,2024-05-20,2024-05-01
VCH-3159,COMP-0017,PAY-003159,Payment,2024-04-05,PTY-0261,Amit Patel Traders,30000,0,30000,Payment to Amit Patel Traders,Posted,2024-04-05,2024-05-01
VCH-3160,COMP-0017,PAY-003160,Payment,2024-04-15,PTY-0262,Vikram Kumar Suppliers,42000,0,42000,Payment to Vikram Kumar Suppliers,Posted,2024-04-15,2024-05-01
VCH-3161,COMP-0017,PAY-003161,Payment,2024-05-10,PTY-0263,Neha Singh Traders,54000,0,54000,Payment to Neha Singh Traders,Posted,2024-05-10,2024-05-01
VCH-3162,COMP-0017,PAY-003162,Payment,2024-05-20,PTY-0264,Rajesh Patel Traders,66000,0,66000,Payment to Rajesh Patel Traders,Posted,2024-05-20,2024-05-01
VCH-3163,COMP-0017,CNT-003163,Contra,2024-04-05,,,0,0,50000,Contra Entry,Posted,2024-04-05,2024-05-01
VCH-3164,COMP-0017,CNT-003164,Contra,2024-04-15,,,0,0,75000,Contra Entry,Posted,2024-04-15,2024-05-01
VCH-3165,COMP-0017,CNT-003165,Contra,2024-05-10,,,0,0,100000,Contra Entry,Posted,2024-05-10,2024-05-01
VCH-3166,COMP-0017,DN-003166,Debit Note,2024-04-05,PTY-0265,Vikram Patel Distributors,15000,2700,17700,Debit Note to Vikram Patel Distributors,Posted,2024-04-05,2024-05-01
VCH-3167,COMP-0017,DN-003167,Debit Note,2024-04-15,PTY-0266,Rajesh Sharma Traders,23000,2700,25700,Debit Note to Rajesh Sharma Traders,Posted,2024-04-15,2024-05-01
VCH-3168,COMP-0017,DN-003168,Debit Note,2024-05-10,PTY-0267,Neha Kumar Distributors,31000,2700,33700,Debit Note to Neha Kumar Distributors,Posted,2024-05-10,2024-05-01
VCH-3169,COMP-0017,DN-003169,Debit Note,2024-05-20,PTY-0268,Rajesh Gupta Suppliers,39000,2700,41700,Debit Note to Rajesh Gupta Suppliers,Posted,2024-05-20,2024-05-01
VCH-3170,COMP-0017,CN-003170,Credit Note,2024-04-05,PTY-0269,Vikram Kumar Traders,20000,3600,23600,Credit Note to Vikram Kumar Traders,Posted,2024-04-05,2024-05-01
VCH-3171,COMP-0017,CN-003171,Credit Note,2024-04-15,PTY-0270,Vikram Patel Traders,27000,3600,30600,Credit Note to Vikram Patel Traders,Posted,2024-04-15,2024-05-01
VCH-3172,COMP-0017,CN-003172,Credit Note,2024-05-10,PTY-0271,Vikram Patel Suppliers,34000,3600,37600,Credit Note to Vikram Patel Suppliers,Posted,2024-05-10,2024-05-01
VCH-3173,COMP-0017,CN-003173,Credit Note,2024-05-20,PTY-0272,Neha Sharma Suppliers,41000,3600,44600,Credit Note to Neha Sharma Suppliers,Posted,2024-05-20,2024-05-01
VCH-3174,COMP-0017,DLN-003174,Delivery Note,2024-04-05,PTY-0257,Priya Singh Traders,0,0,0,Delivery Note to Priya Singh Traders,Posted,2024-04-05,2024-05-01
VCH-3175,COMP-0017,DLN-003175,Delivery Note,2024-04-15,PTY-0258,Neha Patel Traders,0,0,0,Delivery Note to Neha Patel Traders,Posted,2024-04-15,2024-05-01
VCH-3176,COMP-0017,DLN-003176,Delivery Note,2024-05-10,PTY-0259,Priya Sharma Distributors,0,0,0,Delivery Note to Priya Sharma Distributors,Posted,2024-05-10,2024-05-01
VCH-3177,COMP-0017,DLN-003177,Delivery Note,2024-05-20,PTY-0260,Priya Patel Distributors,0,0,0,Delivery Note to Priya Patel Distributors,Posted,2024-05-20,2024-05-01
VCH-3178,COMP-0017,RN-003178,Receipt Note,2024-04-05,PTY-0261,Amit Patel Traders,0,0,0,Receipt Note from Amit Patel Traders,Posted,2024-04-05,2024-05-01
VCH-3179,COMP-0017,RN-003179,Receipt Note,2024-04-15,PTY-0262,Vikram Kumar Suppliers,0,0,0,Receipt Note from Vikram Kumar Suppliers,Posted,2024-04-15,2024-05-01
VCH-3180,COMP-0017,RN-003180,Receipt Note,2024-05-10,PTY-0263,Neha Singh Traders,0,0,0,Receipt Note from Neha Singh Traders,Posted,2024-05-10,2024-05-01
VCH-3181,COMP-0017,RN-003181,Receipt Note,2024-05-20,PTY-0264,Rajesh Patel Traders,0,0,0,Receipt Note from Rajesh Patel Traders,Posted,2024-05-20,2024-05-01
VCH-3182,COMP-0018,RCP-003182,Receipt,2024-04-05,PTY-0273,Vikram Patel Traders,25000,0,25000,Receipt from Vikram Patel Traders,Posted,2024-04-05,2024-05-01
VCH-3183,COMP-0018,RCP-003183,Receipt,2024-04-15,PTY-0274,Amit Gupta Suppliers,40000,0,40000,Receipt from Amit Gupta Suppliers,Posted,2024-04-15,2024-05-01
VCH-3184,COMP-0018,RCP-003184,Receipt,2024-05-10,PTY-0275,Priya Sharma Distributors,55000,0,55000,Receipt from Priya Sharma Distributors,Posted,2024-05-10,2024-05-01
VCH-3185,COMP-0018,RCP-003185,Receipt,2024-05-20,PTY-0276,Neha Kumar Traders,70000,0,70000,Receipt from Neha Kumar Traders,Posted,2024-05-20,2024-05-01
VCH-3186,COMP-0018,PAY-003186,Payment,2024-04-05,PTY-0277,Rajesh Singh Distributors,30000,0,30000,Payment to Rajesh Singh Distributors,Posted,2024-04-05,2024-05-01
VCH-3187,COMP-0018,PAY-003187,Payment,2024-04-15,PTY-0278,Priya Sharma Traders,42000,0,42000,Payment to Priya Sharma Traders,Posted,2024-04-15,2024-05-01
VCH-3188,COMP-0018,PAY-003188,Payment,2024-05-10,PTY-0279,Priya Sharma Traders,54000,0,54000,Payment to Priya Sharma Traders,Posted,2024-05-10,2024-05-01
VCH-3189,COMP-0018,PAY-003189,Payment,2024-05-20,PTY-0280,Priya Patel Suppliers,66000,0,66000,Payment to Priya Patel Suppliers,Posted,2024-05-20,2024-05-01
VCH-3190,COMP-0018,CNT-003190,Contra,2024-04-05,,,0,0,50000,Contra Entry,Posted,2024-04-05,2024-05-01
VCH-3191,COMP-0018,CNT-003191,Contra,2024-04-15,,,0,0,75000,Contra Entry,Posted,2024-04-15,2024-05-01
VCH-3192,COMP-0018,CNT-003192,Contra,2024-05-10,,,0,0,100000,Contra Entry,Posted,2024-05-10,2024-05-01
VCH-3193,COMP-0018,DN-003193,Debit Note,2024-04-05,PTY-0281,Amit Sharma Traders,15000,2700,17700,Debit Note to Amit Sharma Traders,Posted,2024-04-05,2024-05-01
VCH-3194,COMP-0018,DN-003194,Debit Note,2024-04-15,PTY-0282,Rajesh Gupta Suppliers,23000,2700,25700,Debit Note to Rajesh Gupta Suppliers,Posted,2024-04-15,2024-05-01
VCH-3195,COMP-0018,DN-003195,Debit Note,2024-05-10,PTY-0283,Vikram Gupta Traders,31000,2700,33700,Debit Note to Vikram Gupta Traders,Posted,2024-05-10,2024-05-01
VCH-3196,COMP-0018,DN-003196,Debit Note,2024-05-20,PTY-0284,Vikram Singh Suppliers,39000,2700,41700,Debit Note to Vikram Singh Suppliers,Posted,2024-05-20,2024-05-01
VCH-3197,COMP-0018,CN-003197,Credit Note,2024-04-05,PTY-0285,Amit Sharma Traders,20000,3600,23600,Credit Note to Amit Sharma Traders,Posted,2024-04-05,2024-05-01
VCH-3198,COMP-0018,CN-003198,Credit Note,2024-04-15,PTY-0286,Rajesh Gupta Traders,27000,3600,30600,Credit Note to Rajesh Gupta Traders,Posted,2024-04-15,2024-05-01
VCH-3199,COMP-0018,CN-003199,Credit Note,2024-05-10,PTY-0287,Rajesh Sharma Distributors,34000,3600,37600,Credit Note to Rajesh Sharma Distributors,Posted,2024-05-10,2024-05-01
VCH-3200,COMP-0018,CN-003200,Credit Note,2024-05-20,PTY-0288,Priya Patel Suppliers,41000,3600,44600,Credit Note to Priya Patel Suppliers,Posted,2024-05-20,2024-05-01
VCH-3201,COMP-0018,DLN-003201,Delivery Note,2024-04-05,PTY-0273,Vikram Patel Traders,0,0,0,Delivery Note to Vikram Patel Traders,Posted,2024-04-05,2024-05-01
VCH-3202,COMP-0018,DLN-003202,Delivery Note,2024-04-15,PTY-0274,Amit Gupta Suppliers,0,0,0,Delivery Note to Amit Gupta Suppliers,Posted,2024-04-15,2024-05-01
VCH-3203,COMP-0018,DLN-003203,Delivery Note,2024-05-10,PTY-0275,Priya Sharma Distributors,0,0,0,Delivery Note to Priya Sharma Distributors,Posted,2024-05-10,2024-05-01
VCH-3204,COMP-0018,DLN-003204,Delivery Note,2024-05-20,PTY-0276,Neha Kumar Traders,0,0,0,Delivery Note to Neha Kumar Traders,Posted,2024-05-20,2024-05-01
VCH-3205,COMP-0018,RN-003205,Receipt Note,2024-04-05,PTY-0277,Rajesh Singh Distributors,0,0,0,Receipt Note from Rajesh Singh Distributors,Posted,2024-04-05,2024-05-01
VCH-3206,COMP-0018,RN-003206,Receipt Note,2024-04-15,PTY-0278,Priya Sharma Traders,0,0,0,Receipt Note from Priya Sharma Traders,Posted,2024-04-15,2024-05-01
VCH-3207,COMP-0018,RN-003207,Receipt Note,2024-05-10,PTY-0279,Priya Sharma Traders,0,0,0,Receipt Note from Priya Sharma Traders,Posted,2024-05-10,2024-05-01
VCH-3208,COMP-0018,RN-003208,Receipt Note,2024-05-20,PTY-0280,Priya Patel Suppliers,0,0,0,Receipt Note from Priya Patel Suppliers,Posted,2024-05-20,2024-05-01
VCH-3209,COMP-0019,RCP-003209,Receipt,2024-04-05,PTY-0289,Amit Singh Suppliers,25000,0,25000,Receipt from Amit Singh Suppliers,Posted,2024-04-05,2024-05-01
VCH-3210,COMP-0019,RCP-003210,Receipt,2024-04-15,PTY-0290,Neha Patel Distributors,40000,0,40000,Receipt from Neha Patel Distributors,Posted,2024-04-15,2024-05-01
VCH-3211,COMP-0019,RCP-003211,Receipt,2024-05-10,PTY-0291,Priya Singh Distributors,55000,0,55000,Receipt from Priya Singh Distributors,Posted,2024-05-10,2024-05-01
VCH-3212,COMP-0019,RCP-003212,Receipt,2024-05-20,PTY-0292,Vikram Gupta Traders,70000,0,70000,Receipt from Vikram Gupta Traders,Posted,2024-05-20,2024-05-01
VCH-3213,COMP-0019,PAY-003213,Payment,2024-04-05,PTY-0293,Rajesh Sharma Traders,30000,0,30000,Payment to Rajesh Sharma Traders,Posted,2024-04-05,2024-05-01
VCH-3214,COMP-0019,PAY-003214,Payment,2024-04-15,PTY-0294,Amit Singh Traders,42000,0,42000,Payment to Amit Singh Traders,Posted,2024-04-15,2024-05-01
VCH-3215,COMP-0019,PAY-003215,Payment,2024-05-10,PTY-0295,Rajesh Singh Suppliers,54000,0,54000,Payment to Rajesh Singh Suppliers,Posted,2024-05-10,2024-05-01
VCH-3216,COMP-0019,PAY-003216,Payment,2024-05-20,PTY-0296,Vikram Patel Distributors,66000,0,66000,Payment to Vikram Patel Distributors,Posted,2024-05-20,2024-05-01
VCH-3217,COMP-0019,CNT-003217,Contra,2024-04-05,,,0,0,50000,Contra Entry,Posted,2024-04-05,2024-05-01
VCH-3218,COMP-0019,CNT-003218,Contra,2024-04-15,,,0,0,75000,Contra Entry,Posted,2024-04-15,2024-05-01
VCH-3219,COMP-0019,CNT-003219,Contra,2024-05-10,,,0,0,100000,Contra Entry,Posted,2024-05-10,2024-05-01
VCH-3220,COMP-0019,DN-003220,Debit Note,2024-04-05,PTY-0297,Vikram Patel Distributors,15000,2700,17700,Debit Note to Vikram Patel Distributors,Posted,2024-04-05,2024-05-01
VCH-3221,COMP-0019,DN-003221,Debit Note,2024-04-15,PTY-0298,Vikram Gupta Traders,23000,2700,25700,Debit Note to Vikram Gupta Traders,Posted,2024-04-15,2024-05-01
VCH-3222,COMP-0019,DN-003222,Debit Note,2024-05-10,PTY-0299,Rajesh Singh Traders,31000,2700,33700,Debit Note to Rajesh Singh Traders,Posted,2024-05-10,2024-05-01
VCH-3223,COMP-0019,DN-003223,Debit Note,2024-05-20,PTY-0300,Rajesh Sharma Suppliers,39000,2700,41700,Debit Note to Rajesh Sharma Suppliers,Posted,2024-05-20,2024-05-01
VCH-3224,COMP-0019,CN-003224,Credit Note,2024-04-05,PTY-0301,Priya Sharma Suppliers,20000,3600,23600,Credit Note to Priya Sharma Suppliers,Posted,2024-04-05,2024-05-01
VCH-3225,COMP-0019,CN-003225,Credit Note,2024-04-15,PTY-0302,Vikram Sharma Suppliers,27000,3600,30600,Credit Note to Vikram Sharma Suppliers,Posted,2024-04-15,2024-05-01
VCH-3226,COMP-0019,CN-003226,Credit Note,2024-05-10,PTY-0303,Neha Kumar Traders,34000,3600,37600,Credit Note to Neha Kumar Traders,Posted,2024-05-10,2024-05-01
