LineID,VoucherID,CompanyID,LineType,ItemID,Qty,Rate,Amount,LedgerID,LedgerDebit,LedgerCredit,Narration,CreatedDate,LastModifiedDate
VL-7935,VCH-3824,COMP-0041,Item,ITM-0004_COMP-0041,5,3500,17500,,0,0,,2024-05-10,2024-05-01
VL-7936,VCH-3825,COMP-0041,Item,ITM-0004_COMP-0041,5,55000,275000,,0,0,,2024-05-20,2024-05-01
VL-7937,VCH-3825,COMP-0041,Item,ITM-0005_COMP-0041,6,3500,21000,,0,0,,2024-05-20,2024-05-01
VL-7938,VCH-3826,COMP-0041,Item,ITM-0003_COMP-0041,3,65000,195000,,0,0,,2024-04-05,2024-05-01
VL-7939,VCH-3826,COMP-0041,Item,ITM-0004_COMP-0041,2,1500,3000,,0,0,,2024-04-05,2024-05-01
VL-7940,VCH-3827,COMP-0041,Item,ITM-0004_COMP-0041,4,65000,260000,,0,0,,2024-04-15,2024-05-01
VL-7941,VCH-3827,COMP-0041,Item,ITM-0005_COMP-0041,3,1500,4500,,0,0,,2024-04-15,2024-05-01
VL-7942,VCH-3828,COMP-0041,Item,ITM-0005_COMP-0041,5,65000,325000,,0,0,,2024-05-10,2024-05-01
VL-7943,VCH-3828,COMP-0041,Item,ITM-0006_COMP-0041,4,1500,6000,,0,0,,2024-05-10,2024-05-01
VL-7944,VCH-3829,COMP-0041,Item,ITM-0006_COMP-0041,6,65000,390000,,0,0,,2024-05-20,2024-05-01
VL-7945,VCH-3829,COMP-0041,Item,ITM-0007_COMP-0041,5,1500,7500,,0,0,,2024-05-20,2024-05-01
VL-7946,VCH-3830,COMP-0042,Ledger,,25000,25000,LED-0412,25000,0,,,2024-04-05,2024-05-01
VL-7947,VCH-3830,COMP-0042,Ledger,,0,0,PTY-0657,0,25000,,,2024-04-05,2024-05-01
VL-7948,VCH-3831,COMP-0042,Ledger,,40000,40000,LED-0412,40000,0,,,2024-04-15,2024-05-01
VL-7949,VCH-3831,COMP-0042,Ledger,,0,0,PTY-0658,0,40000,,,2024-04-15,2024-05-01
VL-7950,VCH-3832,COMP-0042,Ledger,,55000,55000,LED-0412,55000,0,,,2024-05-10,2024-05-01
VL-7951,VCH-3832,COMP-0042,Ledger,,0,0,PTY-0659,0,55000,,,2024-05-10,2024-05-01
VL-7952,VCH-3833,COMP-0042,Ledger,,70000,70000,LED-0412,70000,0,,,2024-05-20,2024-05-01
VL-7953,VCH-3833,COMP-0042,Ledger,,0,0,PTY-0660,0,70000,,,2024-05-20,2024-05-01
VL-7954,VCH-3834,COMP-0042,Ledger,,0,0,PTY-0661,30000,0,,,2024-04-05,2024-05-01
VL-7955,VCH-3834,COMP-0042,Ledger,,30000,30000,LED-0413,0,30000,,,2024-04-05,2024-05-01
VL-7956,VCH-3835,COMP-0042,Ledger,,0,0,PTY-0662,42000,0,,,2024-04-15,2024-05-01
VL-7957,VCH-3835,COMP-0042,Ledger,,42000,42000,LED-0414,0,42000,,,2024-04-15,2024-05-01
VL-7958,VCH-3836,COMP-0042,Ledger,,0,0,PTY-0663,54000,0,,,2024-05-10,2024-05-01
VL-7959,VCH-3836,COMP-0042,Ledger,,54000,54000,LED-0413,0,54000,,,2024-05-10,2024-05-01
VL-7960,VCH-3837,COMP-0042,Ledger,,0,0,PTY-0664,66000,0,,,2024-05-20,2024-05-01
VL-7961,VCH-3837,COMP-0042,Ledger,,66000,66000,LED-0414,0,66000,,,2024-05-20,2024-05-01
VL-7962,VCH-3838,COMP-0042,Ledger,,50000,50000,LED-0412,50000,0,,,2024-04-05,2024-05-01
VL-7963,VCH-3838,COMP-0042,Ledger,,50000,50000,LED-0414,0,50000,,,2024-04-05,2024-05-01
VL-7964,VCH-3839,COMP-0042,Ledger,,75000,75000,LED-0414,75000,0,,,2024-04-15,2024-05-01
VL-7965,VCH-3839,COMP-0042,Ledger,,75000,75000,LED-0413,0,75000,,,2024-04-15,2024-05-01
VL-7966,VCH-3840,COMP-0042,Ledger,,100000,100000,LED-0412,100000,0,,,2024-05-10,2024-05-01
VL-7967,VCH-3840,COMP-0042,Ledger,,100000,100000,LED-0413,0,100000,,,2024-05-10,2024-05-01
VL-7968,VCH-3841,COMP-0042,Ledger,,0,0,PTY-0665,17700,0,,,2024-04-05,2024-05-01
VL-7969,VCH-3841,COMP-0042,Ledger,,0,0,LED-0416,0,15000,,,2024-04-05,2024-05-01
VL-7970,VCH-3841,COMP-0042,Ledger,,0,0,LED-0412,0,2700,,,2024-04-05,2024-05-01
VL-7971,VCH-3842,COMP-0042,Ledger,,0,0,PTY-0666,25700,0,,,2024-04-15,2024-05-01
VL-7972,VCH-3842,COMP-0042,Ledger,,0,0,LED-0416,0,23000,,,2024-04-15,2024-05-01
VL-7973,VCH-3842,COMP-0042,Ledger,,0,0,LED-0412,0,2700,,,2024-04-15,2024-05-01
VL-7974,VCH-3843,COMP-0042,Ledger,,0,0,PTY-0667,33700,0,,,2024-05-10,2024-05-01
VL-7975,VCH-3843,COMP-0042,Ledger,,0,0,LED-0416,0,31000,,,2024-05-10,2024-05-01
VL-7976,VCH-3843,COMP-0042,Ledger,,0,0,LED-0412,0,2700,,,2024-05-10,2024-05-01
VL-7977,VCH-3844,COMP-0042,Ledger,,0,0,PTY-0668,41700,0,,,2024-05-20,2024-05-01
VL-7978,VCH-3844,COMP-0042,Ledger,,0,0,LED-0416,0,39000,,,2024-05-20,2024-05-01
VL-7979,VCH-3844,COMP-0042,Ledger,,0,0,LED-0412,0,2700,,,2024-05-20,2024-05-01
VL-7980,VCH-3845,COMP-0042,Ledger,,0,0,LED-0415,20000,0,,,2024-04-05,2024-05-01
VL-7981,VCH-3845,COMP-0042,Ledger,,0,0,LED-0413,3600,0,,,2024-04-05,2024-05-01
VL-7982,VCH-3845,COMP-0042,Ledger,,0,0,PTY-0669,0,23600,,,2024-04-05,2024-05-01
VL-7983,VCH-3846,COMP-0042,Ledger,,0,0,LED-0415,27000,0,,,2024-04-15,2024-05-01
VL-7984,VCH-3846,COMP-0042,Ledger,,0,0,LED-0413,3600,0,,,2024-04-15,2024-05-01
VL-7985,VCH-3846,COMP-0042,Ledger,,0,0,PTY-0670,0,30600,,,2024-04-15,2024-05-01
VL-7986,VCH-3847,COMP-0042,Ledger,,0,0,LED-0415,34000,0,,,2024-05-10,2024-05-01
VL-7987,VCH-3847,COMP-0042,Ledger,,0,0,LED-0413,3600,0,,,2024-05-10,2024-05-01
VL-7988,VCH-3847,COMP-0042,Ledger,,0,0,PTY-0671,0,37600,,,2024-05-10,2024-05-01
VL-7989,VCH-3848,COMP-0042,Ledger,,0,0,LED-0415,41000,0,,,2024-05-20,2024-05-01
VL-7990,VCH-3848,COMP-0042,Ledger,,0,0,LED-0413,3600,0,,,2024-05-20,2024-05-01
VL-7991,VCH-3848,COMP-0042,Ledger,,0,0,PTY-0672,0,44600,,,2024-05-20,2024-05-01
VL-7992,VCH-3849,COMP-0042,Item,ITM-0001_COMP-0042,2,55000,110000,,0,0,,2024-04-05,2024-05-01
VL-7993,VCH-3849,COMP-0042,Item,ITM-0002_COMP-0042,3,3500,10500,,0,0,,2024-04-05,2024-05-01
VL-7994,VCH-3850,COMP-0042,Item,ITM-0002_COMP-0042,3,55000,165000,,0,0,,2024-04-15,2024-05-01
VL-7995,VCH-3850,COMP-0042,Item,ITM-0003_COMP-0042,4,3500,14000,,0,0,,2024-04-15,2024-05-01
VL-7996,VCH-3851,COMP-0042,Item,ITM-0003_COMP-0042,4,55000,220000,,0,0,,2024-05-10,2024-05-01
VL-7997,VCH-3851,COMP-0042,Item,ITM-0004_COMP-0042,5,3500,17500,,0,0,,2024-05-10,2024-05-01
VL-7998,VCH-3852,COMP-0042,Item,ITM-0004_COMP-0042,5,55000,275000,,0,0,,2024-05-20,2024-05-01
VL-7999,VCH-3852,COMP-0042,Item,ITM-0005_COMP-0042,6,3500,21000,,0,0,,2024-05-20,2024-05-01
VL-8000,VCH-3853,COMP-0042,Item,ITM-0003_COMP-0042,3,65000,195000,,0,0,,2024-04-05,2024-05-01
VL-8001,VCH-3853,COMP-0042,Item,ITM-0004_COMP-0042,2,1500,3000,,0,0,,2024-04-05,2024-05-01
VL-8002,VCH-3854,COMP-0042,Item,ITM-0004_COMP-0042,4,65000,260000,,0,0,,2024-04-15,2024-05-01
VL-8003,VCH-3854,COMP-0042,Item,ITM-0005_COMP-0042,3,1500,4500,,0,0,,2024-04-15,2024-05-01
VL-8004,VCH-3855,COMP-0042,Item,ITM-0005_COMP-0042,5,65000,325000,,0,0,,2024-05-10,2024-05-01
VL-8005,VCH-3855,COMP-0042,Item,ITM-0006_COMP-0042,4,1500,6000,,0,0,,2024-05-10,2024-05-01
VL-8006,VCH-3856,COMP-0042,Item,ITM-0006_COMP-0042,6,65000,390000,,0,0,,2024-05-20,2024-05-01
VL-8007,VCH-3856,COMP-0042,Item,ITM-0007_COMP-0042,5,1500,7500,,0,0,,2024-05-20,2024-05-01
VL-8008,VCH-3857,COMP-0043,Ledger,,25000,25000,LED-0422,25000,0,,,2024-04-05,2024-05-01
VL-8009,VCH-3857,COMP-0043,Ledger,,0,0,PTY-0673,0,25000,,,2024-04-05,2024-05-01
VL-8010,VCH-3858,COMP-0043,Ledger,,40000,40000,LED-0422,40000,0,,,2024-04-15,2024-05-01
VL-8011,VCH-3858,COMP-0043,Ledger,,0,0,PTY-0674,0,40000,,,2024-04-15,2024-05-01
VL-8012,VCH-3859,COMP-0043,Ledger,,55000,55000,LED-0422,55000,0,,,2024-05-10,2024-05-01
VL-8013,VCH-3859,COMP-0043,Ledger,,0,0,PTY-0675,0,55000,,,2024-05-10,2024-05-01
VL-8014,VCH-3860,COMP-0043,Ledger,,70000,70000,LED-0422,70000,0,,,2024-05-20,2024-05-01
VL-8015,VCH-3860,COMP-0043,Ledger,,0,0,PTY-0676,0,70000,,,2024-05-20,2024-05-01
VL-8016,VCH-3861,COMP-0043,Ledger,,0,0,PTY-0677,30000,0,,,2024-04-05,2024-05-01
VL-8017,VCH-3861,COMP-0043,Ledger,,30000,30000,LED-0423,0,30000,,,2024-04-05,2024-05-01
VL-8018,VCH-3862,COMP-0043,Ledger,,0,0,PTY-0678,42000,0,,,2024-04-15,2024-05-01
VL-8019,VCH-3862,COMP-0043,Ledger,,42000,42000,LED-0424,0,42000,,,2024-04-15,2024-05-01
VL-8020,VCH-3863,COMP-0043,Ledger,,0,0,PTY-0679,54000,0,,,2024-05-10,2024-05-01
VL-8021,VCH-3863,COMP-0043,Ledger,,54000,54000,LED-0423,0,54000,,,2024-05-10,2024-05-01
VL-8022,VCH-3864,COMP-0043,Ledger,,0,0,PTY-0680,66000,0,,,2024-05-20,2024-05-01
VL-8023,VCH-3864,COMP-0043,Ledger,,66000,66000,LED-0424,0,66000,,,2024-05-20,2024-05-01
VL-8024,VCH-3865,COMP-0043,Ledger,,50000,50000,LED-0422,50000,0,,,2024-04-05,2024-05-01
VL-8025,VCH-3865,COMP-0043,Ledger,,50000,50000,LED-0424,0,50000,,,2024-04-05,2024-05-01
VL-8026,VCH-3866,COMP-0043,Ledger,,75000,75000,LED-0424,75000,0,,,2024-04-15,2024-05-01
VL-8027,VCH-3866,COMP-0043,Ledger,,75000,75000,LED-0423,0,75000,,,2024-04-15,2024-05-01
VL-8028,VCH-3867,COMP-0043,Ledger,,100000,100000,LED-0422,100000,0,,,2024-05-10,2024-05-01
VL-8029,VCH-3867,COMP-0043,Ledger,,100000,100000,LED-0423,0,100000,,,2024-05-10,2024-05-01
VL-8030,VCH-3868,COMP-0043,Ledger,,0,0,PTY-0681,17700,0,,,2024-04-05,2024-05-01
VL-8031,VCH-3868,COMP-0043,Ledger,,0,0,LED-0426,0,15000,,,2024-04-05,2024-05-01
VL-8032,VCH-3868,COMP-0043,Ledger,,0,0,LED-0422,0,2700,,,2024-04-05,2024-05-01
VL-8033,VCH-3869,COMP-0043,Ledger,,0,0,PTY-0682,25700,0,,,2024-04-15,2024-05-01
VL-8034,VCH-3869,COMP-0043,Ledger,,0,0,LED-0426,0,23000,,,2024-04-15,2024-05-01
VL-8035,VCH-3869,COMP-0043,Ledger,,0,0,LED-0422,0,2700,,,2024-04-15,2024-05-01
VL-8036,VCH-3870,COMP-0043,Ledger,,0,0,PTY-0683,33700,0,,,2024-05-10,2024-05-01
VL-8037,VCH-3870,COMP-0043,Ledger,,0,0,LED-0426,0,31000,,,2024-05-10,2024-05-01
VL-8038,VCH-3870,COMP-0043,Ledger,,0,0,LED-0422,0,2700,,,2024-05-10,2024-05-01
VL-8039,VCH-3871,COMP-0043,Ledger,,0,0,PTY-0684,41700,0,,,2024-05-20,2024-05-01
VL-8040,VCH-3871,COMP-0043,Ledger,,0,0,LED-0426,0,39000,,,2024-05-20,2024-05-01
VL-8041,VCH-3871,COMP-0043,Ledger,,0,0,LED-0422,0,2700,,,2024-05-20,2024-05-01
VL-8042,VCH-3872,COMP-0043,Ledger,,0,0,LED-0425,20000,0,,,2024-04-05,2024-05-01
VL-8043,VCH-3872,COMP-0043,Ledger,,0,0,LED-0423,3600,0,,,2024-04-05,2024-05-01
VL-8044,VCH-3872,COMP-0043,Ledger,,0,0,PTY-0685,0,23600,,,2024-04-05,2024-05-01
VL-8045,VCH-3873,COMP-0043,Ledger,,0,0,LED-0425,27000,0,,,2024-04-15,2024-05-01
VL-8046,VCH-3873,COMP-0043,Ledger,,0,0,LED-0423,3600,0,,,2024-04-15,2024-05-01
VL-8047,VCH-3873,COMP-0043,Ledger,,0,0,PTY-0686,0,30600,,,2024-04-15,2024-05-01
VL-8048,VCH-3874,COMP-0043,Ledger,,0,0,LED-0425,34000,0,,,2024-05-10,2024-05-01
VL-8049,VCH-3874,COMP-0043,Ledger,,0,0,LED-0423,3600,0,,,2024-05-10,2024-05-01
VL-8050,VCH-3874,COMP-0043,Ledger,,0,0,PTY-0687,0,37600,,,2024-05-10,2024-05-01
VL-8051,VCH-3875,COMP-0043,Ledger,,0,0,LED-0425,41000,0,,,2024-05-20,2024-05-01
VL-8052,VCH-3875,COMP-0043,Ledger,,0,0,LED-0423,3600,0,,,2024-05-20,2024-05-01
VL-8053,VCH-3875,COMP-0043,Ledger,,0,0,PTY-0688,0,44600,,,2024-05-20,2024-05-01
VL-8054,VCH-3876,COMP-0043,Item,ITM-0001_COMP-0043,2,55000,110000,,0,0,,2024-04-05,2024-05-01
VL-8055,VCH-3876,COMP-0043,Item,ITM-0002_COMP-0043,3,3500,10500,,0,0,,2024-04-05,2024-05-01
VL-8056,VCH-3877,COMP-0043,Item,ITM-0002_COMP-0043,3,55000,165000,,0,0,,2024-04-15,2024-05-01
VL-8057,VCH-3877,COMP-0043,Item,ITM-0003_COMP-0043,4,3500,14000,,0,0,,2024-04-15,2024-05-01
VL-8058,VCH-3878,COMP-0043,Item,ITM-0003_COMP-0043,4,55000,220000,,0,0,,2024-05-10,2024-05-01
VL-8059,VCH-3878,COMP-0043,Item,ITM-0004_COMP-0043,5,3500,17500,,0,0,,2024-05-10,2024-05-01
VL-8060,VCH-3879,COMP-0043,Item,ITM-0004_COMP-0043,5,55000,275000,,0,0,,2024-05-20,2024-05-01
VL-8061,VCH-3879,COMP-0043,Item,ITM-0005_COMP-0043,6,3500,21000,,0,0,,2024-05-20,2024-05-01
VL-8062,VCH-3880,COMP-0043,Item,ITM-0003_COMP-0043,3,65000,195000,,0,0,,2024-04-05,2024-05-01
VL-8063,VCH-3880,COMP-0043,Item,ITM-0004_COMP-0043,2,1500,3000,,0,0,,2024-04-05,2024-05-01
VL-8064,VCH-3881,COMP-0043,Item,ITM-0004_COMP-0043,4,65000,260000,,0,0,,2024-04-15,2024-05-01
VL-8065,VCH-3881,COMP-0043,Item,ITM-0005_COMP-0043,3,1500,4500,,0,0,,2024-04-15,2024-05-01
VL-8066,VCH-3882,COMP-0043,Item,ITM-0005_COMP-0043,5,65000,325000,,0,0,,2024-05-10,2024-05-01
VL-8067,VCH-3882,COMP-0043,Item,ITM-0006_COMP-0043,4,1500,6000,,0,0,,2024-05-10,2024-05-01
VL-8068,VCH-3883,COMP-0043,Item,ITM-0006_COMP-0043,6,65000,390000,,0,0,,2024-05-20,2024-05-01
VL-8069,VCH-3883,COMP-0043,Item,ITM-0007_COMP-0043,5,1500,7500,,0,0,,2024-05-20,2024-05-01
VL-8070,VCH-3884,COMP-0044,Ledger,,25000,25000,LED-0432,25000,0,,,2024-04-05,2024-05-01
VL-8071,VCH-3884,COMP-0044,Ledger,,0,0,PTY-0689,0,25000,,,2024-04-05,2024-05-01
VL-8072,VCH-3885,COMP-0044,Ledger,,40000,40000,LED-0432,40000,0,,,2024-04-15,2024-05-01
VL-8073,VCH-3885,COMP-0044,Ledger,,0,0,PTY-0690,0,40000,,,2024-04-15,2024-05-01
VL-8074,VCH-3886,COMP-0044,Ledger,,55000,55000,LED-0432,55000,0,,,2024-05-10,2024-05-01
VL-8075,VCH-3886,COMP-0044,Ledger,,0,0,PTY-0691,0,55000,,,2024-05-10,2024-05-01
VL-8076,VCH-3887,COMP-0044,Ledger,,70000,70000,LED-0432,70000,0,,,2024-05-20,2024-05-01
VL-8077,VCH-3887,COMP-0044,Ledger,,0,0,PTY-0692,0,70000,,,2024-05-20,2024-05-01
VL-8078,VCH-3888,COMP-0044,Ledger,,0,0,PTY-0693,30000,0,,,2024-04-05,2024-05-01
VL-8079,VCH-3888,COMP-0044,Ledger,,30000,30000,LED-0433,0,30000,,,2024-04-05,2024-05-01
VL-8080,VCH-3889,COMP-0044,Ledger,,0,0,PTY-0694,42000,0,,,2024-04-15,2024-05-01
VL-8081,VCH-3889,COMP-0044,Ledger,,42000,42000,LED-0434,0,42000,,,2024-04-15,2024-05-01
VL-8082,VCH-3890,COMP-0044,Ledger,,0,0,PTY-0695,54000,0,,,2024-05-10,2024-05-01
VL-8083,VCH-3890,COMP-0044,Ledger,,54000,54000,LED-0433,0,54000,,,2024-05-10,2024-05-01
VL-8084,VCH-3891,COMP-0044,Ledger,,0,0,PTY-0696,66000,0,,,2024-05-20,2024-05-01
VL-8085,VCH-3891,COMP-0044,Ledger,,66000,66000,LED-0434,0,66000,,,2024-05-20,2024-05-01
VL-8086,VCH-3892,COMP-0044,Ledger,,50000,50000,LED-0432,50000,0,,,2024-04-05,2024-05-01
VL-8087,VCH-3892,COMP-0044,Ledger,,50000,50000,LED-0434,0,50000,,,2024-04-05,2024-05-01
VL-8088,VCH-3893,COMP-0044,Ledger,,75000,75000,LED-0434,75000,0,,,2024-04-15,2024-05-01
VL-8089,VCH-3893,COMP-0044,Ledger,,75000,75000,LED-0433,0,75000,,,2024-04-15,2024-05-01
VL-8090,VCH-3894,COMP-0044,Ledger,,100000,100000,LED-0432,100000,0,,,2024-05-10,2024-05-01
VL-8091,VCH-3894,COMP-0044,Ledger,,100000,100000,LED-0433,0,100000,,,2024-05-10,2024-05-01
VL-8092,VCH-3895,COMP-0044,Ledger,,0,0,PTY-0697,17700,0,,,2024-04-05,2024-05-01
VL-8093,VCH-3895,COMP-0044,Ledger,,0,0,LED-0436,0,15000,,,2024-04-05,2024-05-01
VL-8094,VCH-3895,COMP-0044,Ledger,,0,0,LED-0432,0,2700,,,2024-04-05,2024-05-01
VL-8095,VCH-3896,COMP-0044,Ledger,,0,0,PTY-0698,25700,0,,,2024-04-15,2024-05-01
VL-8096,VCH-3896,COMP-0044,Ledger,,0,0,LED-0436,0,23000,,,2024-04-15,2024-05-01
VL-8097,VCH-3896,COMP-0044,Ledger,,0,0,LED-0432,0,2700,,,2024-04-15,2024-05-01
VL-8098,VCH-3897,COMP-0044,Ledger,,0,0,PTY-0699,33700,0,,,2024-05-10,2024-05-01
VL-8099,VCH-3897,COMP-0044,Ledger,,0,0,LED-0436,0,31000,,,2024-05-10,2024-05-01
VL-8100,VCH-3897,COMP-0044,Ledger,,0,0,LED-0432,0,2700,,,2024-05-10,2024-05-01
VL-8101,VCH-3898,COMP-0044,Ledger,,0,0,PTY-0700,41700,0,,,2024-05-20,2024-05-01
VL-8102,VCH-3898,COMP-0044,Ledger,,0,0,LED-0436,0,39000,,,2024-05-20,2024-05-01
VL-8103,VCH-3898,COMP-0044,Ledger,,0,0,LED-0432,0,2700,,,2024-05-20,2024-05-01
VL-8104,VCH-3899,COMP-0044,Ledger,,0,0,LED-0435,20000,0,,,2024-04-05,2024-05-01
VL-8105,VCH-3899,COMP-0044,Ledger,,0,0,LED-0433,3600,0,,,2024-04-05,2024-05-01
VL-8106,VCH-3899,COMP-0044,Ledger,,0,0,PTY-0701,0,23600,,,2024-04-05,2024-05-01
VL-8107,VCH-3900,COMP-0044,Ledger,,0,0,LED-0435,27000,0,,,2024-04-15,2024-05-01
VL-8108,VCH-3900,COMP-0044,Ledger,,0,0,LED-0433,3600,0,,,2024-04-15,2024-05-01
VL-8109,VCH-3900,COMP-0044,Ledger,,0,0,PTY-0702,0,30600,,,2024-04-15,2024-05-01
VL-8110,VCH-3901,COMP-0044,Ledger,,0,0,LED-0435,34000,0,,,2024-05-10,2024-05-01
VL-8111,VCH-3901,COMP-0044,Ledger,,0,0,LED-0433,3600,0,,,2024-05-10,2024-05-01
VL-8112,VCH-3901,COMP-0044,Ledger,,0,0,PTY-0703,0,37600,,,2024-05-10,2024-05-01
VL-8113,VCH-3902,COMP-0044,Ledger,,0,0,LED-0435,41000,0,,,2024-05-20,2024-05-01
VL-8114,VCH-3902,COMP-0044,Ledger,,0,0,LED-0433,3600,0,,,2024-05-20,2024-05-01
VL-8115,VCH-3902,COMP-0044,Ledger,,0,0,PTY-0704,0,44600,,,2024-05-20,2024-05-01
VL-8116,VCH-3903,COMP-0044,Item,ITM-0001_COMP-0044,2,55000,110000,,0,0,,2024-04-05,2024-05-01
VL-8117,VCH-3903,COMP-0044,Item,ITM-0002_COMP-0044,3,3500,10500,,0,0,,2024-04-05,2024-05-01
VL-8118,VCH-3904,COMP-0044,Item,ITM-0002_COMP-0044,3,55000,165000,,0,0,,2024-04-15,2024-05-01
VL-8119,VCH-3904,COMP-0044,Item,ITM-0003_COMP-0044,4,3500,14000,,0,0,,2024-04-15,2024-05-01
VL-8120,VCH-3905,COMP-0044,Item,ITM-0003_COMP-0044,4,55000,220000,,0,0,,2024-05-10,2024-05-01
VL-8121,VCH-3905,COMP-0044,Item,ITM-0004_COMP-0044,5,3500,17500,,0,0,,2024-05-10,2024-05-01
VL-8122,VCH-3906,COMP-0044,Item,ITM-0004_COMP-0044,5,55000,275000,,0,0,,2024-05-20,2024-05-01
VL-8123,VCH-3906,COMP-0044,Item,ITM-0005_COMP-0044,6,3500,21000,,0,0,,2024-05-20,2024-05-01
VL-8124,VCH-3907,COMP-0044,Item,ITM-0003_COMP-0044,3,65000,195000,,0,0,,2024-04-05,2024-05-01
VL-8125,VCH-3907,COMP-0044,Item,ITM-0004_COMP-0044,2,1500,3000,,0,0,,2024-04-05,2024-05-01
VL-8126,VCH-3908,COMP-0044,Item,ITM-0004_COMP-0044,4,65000,260000,,0,0,,2024-04-15,2024-05-01
VL-8127,VCH-3908,COMP-0044,Item,ITM-0005_COMP-0044,3,1500,4500,,0,0,,2024-04-15,2024-05-01
VL-8128,VCH-3909,COMP-0044,Item,ITM-0005_COMP-0044,5,65000,325000,,0,0,,2024-05-10,2024-05-01
VL-8129,VCH-3909,COMP-0044,Item,ITM-0006_COMP-0044,4,1500,6000,,0,0,,2024-05-10,2024-05-01
VL-8130,VCH-3910,COMP-0044,Item,ITM-0006_COMP-0044,6,65000,390000,,0,0,,2024-05-20,2024-05-01
VL-8131,VCH-3910,COMP-0044,Item,ITM-0007_COMP-0044,5,1500,7500,,0,0,,2024-05-20,2024-05-01
VL-8132,VCH-3911,COMP-0045,Ledger,,25000,25000,LED-0442,25000,0,,,2024-04-05,2024-05-01
VL-8133,VCH-3911,COMP-0045,Ledger,,0,0,PTY-0705,0,25000,,,2024-04-05,2024-05-01
VL-8134,VCH-3912,COMP-0045,Ledger,,40000,40000,LED-0442,40000,0,,,2024-04-15,2024-05-01
VL-8135,VCH-3912,COMP-0045,Ledger,,0,0,PTY-0706,0,40000,,,2024-04-15,2024-05-01
VL-8136,VCH-3913,COMP-0045,Ledger,,55000,55000,LED-0442,55000,0,,,2024-05-10,2024-05-01
VL-8137,VCH-3913,COMP-0045,Ledger,,0,0,PTY-0707,0,55000,,,2024-05-10,2024-05-01
VL-8138,VCH-3914,COMP-0045,Ledger,,70000,70000,LED-0442,70000,0,,,2024-05-20,2024-05-01
VL-8139,VCH-3914,COMP-0045,Ledger,,0,0,PTY-0708,0,70000,,,2024-05-20,2024-05-01
VL-8140,VCH-3915,COMP-0045,Ledger,,0,0,PTY-0709,30000,0,,,2024-04-05,2024-05-01
VL-8141,VCH-3915,COMP-0045,Ledger,,30000,30000,LED-0443,0,30000,,,2024-04-05,2024-05-01
VL-8142,VCH-3916,COMP-0045,Ledger,,0,0,PTY-0710,42000,0,,,2024-04-15,2024-05-01
VL-8143,VCH-3916,COMP-0045,Ledger,,42000,42000,LED-0444,0,42000,,,2024-04-15,2024-05-01
VL-8144,VCH-3917,COMP-0045,Ledger,,0,0,PTY-0711,54000,0,,,2024-05-10,2024-05-01
VL-8145,VCH-3917,COMP-0045,Ledger,,54000,54000,LED-0443,0,54000,,,2024-05-10,2024-05-01
VL-8146,VCH-3918,COMP-0045,Ledger,,0,0,PTY-0712,66000,0,,,2024-05-20,2024-05-01
VL-8147,VCH-3918,COMP-0045,Ledger,,66000,66000,LED-0444,0,66000,,,2024-05-20,2024-05-01
VL-8148,VCH-3919,COMP-0045,Ledger,,50000,50000,LED-0442,50000,0,,,2024-04-05,2024-05-01
VL-8149,VCH-3919,COMP-0045,Ledger,,50000,50000,LED-0444,0,50000,,,2024-04-05,2024-05-01
VL-8150,VCH-3920,COMP-0045,Ledger,,75000,75000,LED-0444,75000,0,,,2024-04-15,2024-05-01
VL-8151,VCH-3920,COMP-0045,Ledger,,75000,75000,LED-0443,0,75000,,,2024-04-15,2024-05-01
VL-8152,VCH-3921,COMP-0045,Ledger,,100000,100000,LED-0442,100000,0,,,2024-05-10,2024-05-01
VL-8153,VCH-3921,COMP-0045,Ledger,,100000,100000,LED-0443,0,100000,,,2024-05-10,2024-05-01
VL-8154,VCH-3922,COMP-0045,Ledger,,0,0,PTY-0713,17700,0,,,2024-04-05,2024-05-01
VL-8155,VCH-3922,COMP-0045,Ledger,,0,0,LED-0446,0,15000,,,2024-04-05,2024-05-01
VL-8156,VCH-3922,COMP-0045,Ledger,,0,0,LED-0442,0,2700,,,2024-04-05,2024-05-01
VL-8157,VCH-3923,COMP-0045,Ledger,,0,0,PTY-0714,25700,0,,,2024-04-15,2024-05-01
VL-8158,VCH-3923,COMP-0045,Ledger,,0,0,LED-0446,0,23000,,,2024-04-15,2024-05-01
VL-8159,VCH-3923,COMP-0045,Ledger,,0,0,LED-0442,0,2700,,,2024-04-15,2024-05-01
VL-8160,VCH-3924,COMP-0045,Ledger,,0,0,PTY-0715,33700,0,,,2024-05-10,2024-05-01
VL-8161,VCH-3924,COMP-0045,Ledger,,0,0,LED-0446,0,31000,,,2024-05-10,2024-05-01
VL-8162,VCH-3924,COMP-0045,Ledger,,0,0,LED-0442,0,2700,,,2024-05-10,2024-05-01
VL-8163,VCH-3925,COMP-0045,Ledger,,0,0,PTY-0716,41700,0,,,2024-05-20,2024-05-01
VL-8164,VCH-3925,COMP-0045,Ledger,,0,0,LED-0446,0,39000,,,2024-05-20,2024-05-01
VL-8165,VCH-3925,COMP-0045,Ledger,,0,0,LED-0442,0,2700,,,2024-05-20,2024-05-01
VL-8166,VCH-3926,COMP-0045,Ledger,,0,0,LED-0445,20000,0,,,2024-04-05,2024-05-01
